org_id,reg_number,name,postcode,active,date_registered,activities,objects,source,income,spending,fye,Batch ID,web,company_number,UKCAT,ICNPTSO
GB-CHC-1125743,1125743,MILTON KEYNES YMCA LIMITED,MK9 2NR,True,2008-08-09,"Milton Keynes YMCA's main focus is to support young people to truly belong, contribute and thrive within their communities. We do this through the provision of: Homeless project, residential units, advice and guidance services and extensive activity programmes. We work in partnership with other organisations across the sector in MK, Luton, Beds and Northants.","A)  TO UNITE THOSE WHO, REGARDING JESUS CHRIST AS THEIR GOD AND SAVIOUR ACCORDING TO THE HOLY SCRIPTURES, DESIRE TO BE HIS DISCIPLES IN THEIR FAITH AND IN THEIR LIFE, AND TO ASSOCIATE THEIR EFFORTS FOR THE EXTENSION OF HIS KINGDOM.  B)  TO LEAD YOUNG PEOPLE TO THE LORD JESUS CHRIST AND TO FULLNESS OF LIFE IN HIM.  C)  TO PROVIDE OR ASSIST IN THE PROVISION IN THE INTERESTS OF SOCIAL WELFARE OF FACILITIES FOR RECREATION AND OTHER LEISURE TIME OCCUPATION FOR MEN AND WOMEN WITH THE OBJECT OF IMPROVINGTHEIR CONDITIONS OF LIFE.  D)  TO PROVIDE OR ASSIST IN THE PROVISION OF EDUCATION FOR PEOPLE OF ALL AGES WITH THE OBJECT OF DEVELOPING THEIR PHYSICAL, MENTAL OR SPIRITUAL CAPACITIES.  E)  TO RELIEVE OR ASSIST IN THE RELIEF OF PEOPLE OF ALL AGES WHO ARE IN CONDITIONS OF NEED, HARDSHIP OR DISTRESS BY REASON OF THEIR SOCIAL, PHYSICAL OR ECONOMIC CIRCUMSTANCES.  F)  TO PROVIDE RESIDENTIAL ACCOMMODATION FOR PEOPLE OF ALL AGES WHO ARE IN NEED, HARDSHIP OR DISTRESS BY REASON OF THEIR SOCIAL, PHYSICAL ORECONOMIC CIRCUMSTANCES.",CCEW,10844000,1270000,,Top charities,http://www.mkymca.com,2769788,,D32
GB-CHC-1125912,1125912,THE BAPTIST UNION OF GREAT BRITAIN,OX11 8RT,True,,"To provide encouragement, advice and support to member churches so that they too may maximise their ability to achieve their own charitable objective of making Jesus Christ known to individuals and society in general.","THE OBJECT OF THE UNION IS THE ADVANCEMENT OF THE CHRISTIAN FAITH AND ITS PRACTICE, ESPECIALLY BY THE MEANS OF AND IN ACCORDANCE WITH THE PRINCIPLES OF THE BAPTIST DENOMINATION",CCEW,9507000,40857000,,Top charities,http://www.baptist.org.uk,,,I10
GB-CHC-1126075,1126075,FRIENDS OF MERCAZ HATORAH BELZ MACNIVKA,N16 5ED,True,,"The primary purpose of the charity is to support the charitable activities of the Mercaz Hatorah Belz Mcnivka in Jerusalem, Israel. Other charitable activities include the relief of poverty, hardship and distress amongst residents of Israel and the advancement of the Orthodox Jewish education.","a) The prevention and relief of poverty, hardship or distress within the United Kingdom and abroad, to individuals in need and/or charities, or other organisations working to prevent or relieve poverty in need by making grants of money.  b) The advancement of Jewish education within the United Kingdom and abroad, by assisting organisations supporting the work of education establishments or associated with them by making grants to educational institutions to cover a financial shortfall.  c) The advancement of the Orthodox Jewish religion within the United Kingdom and abroad, by raising awareness and understanding of religious beliefs and practices. It will support organisations such as synagogues and organisations which enable Jewish people toobserve the requirements of their faith by making grants of money.  The trustees shall hold the capital income of the trust fund upon trust to apply the income and all or such part or parts of the capital as such time or times and in such manner as the trustees may in their absolute discretion think fit for or towards such of the objects of the charity as the trustees may from time to time at their absolute discretion determine including payments by way of give or loan (with or without interest)to individual persons in any part of the world provided that such persons qualify as objects of the charity as determined by English Law including payment to the organisation for its charitable activities.",CCEW,9221470,9385707,,Top charities,,,,G30
GB-CHC-1126084,1126084,THE EDWARD JAMES FOUNDATION LIMITED,PO18 0QZ,True,,"The Foundation delivers education through West Dean College and, as a secondary activity, maintains and preserves the West Dean Estate.","TO ADVANCE SUCH CHARITABLE EDUCATION PURPOSES AS THE TRUSTEES IN THEIR ABSOLUTE DISCRETION THINK FIT IN PARTICULAR (BUT WITHOUT LIMITATION):    (A) THE DELIVERY OF EDUCATION THROUGH WEST DEAN COLLEGE;    (B) PROVIDED THAT THE ACTIVITY AT (A) ABOVE HAS(IN THE OPINION OF THE TRUSTEES) BEEN FULFILLED THEN IN THE TRUSTEES DISCRETION, AS A SECONDARY ACTIVITY, PRESERVING (IN WHOLE OR IN PART) THE WEST DEAM ESTATE TO THE EXTENT THAT THE SAID ESTATE CONSISTS OF LAND, BUILDINGS AND PHYSICAL OR NATURAL ENVIRONMENT, WHICH IS OF HISTORICAL, ARCHITECTURAL, ENVIRONMENTAL OR SCIENTIFIC IMPORTANCE.",CCEW,10965177,11360335,,Top charities,http://www.westdean.org.uk,6689362,,B13
GB-CHC-1126283,1126283,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO13NH,True,,"To become the world's leading naval museum underpinned by the spirit of enterprise and adventure which has always been the hallmark of the Royal Navy. To make accessible to all the story of the Royal Navy and its people from earliest times to the present by collecting, preserving and interpreting artefacts, photographs, documents, manuscripts and oral history testimony.","THE COMPANY IS ESTABLISHED FOR FURTHERING THE FOLLOWING CHARITABLE PURPOSES BY SUCH MEANS AS THE TRUSTEES SHALL FROM TIME TO TIME THINK FIT:  1. THE PROMOTION OF EDUCATION AND LEARNING OF NAVAL SERVICE AND AUXILIARIES PERSONNEL AND OTHER MEMBERS OF THE PUBLIC ABOUT THE HISTORY, DEEDS AND TRADITIONS OF THE NAVAL SERVICE AND AUXILIARIES.  2. THE PROMOTION AND ENHANCEMENT OF MILITARY EFFICIENCY BY ASSISTING RECRUITMENT AND RETENTION AND FOSTERING THE ESPRIT DE CORPS OF THE MEN AND WOMEN WHO ARE SERVING IN THE NAVAL SERVICE OR AUXILIARIES; AND  3. THE COMMEMORATION AND REMEMBRANCE OF THOSE MEMBERS OF THE NAVAL SERVICE AND AUXILIARIES WHO HAVE DIED WHILE ON ACTIVE SERVICE; AND THE ENCOURAGEMENT OF PUBLIC RECOGNITION OF THE SACRIFICE MADE BY SUCH PERSONS.",CCEW,18067000,18898000,,Top charities,http://www.nmrn.org.uk,6699696,,A12
GB-CHC-1126291,1126291,INTERNATIONAL BACCALAUREATE ORGANIZATION (UK) LIMITED,,True,,"The advancement of education by the development, administration and promotion of: a) programmes of education for students at different levels within schools (primary, middle and upper secondary school levels) for adoption by authorised schools in all countries; b) international examination for authorised schools giving access to higher education in all countries.","THE OBJECTS OF THE CHARITY (""THE OBJECTS"") ARE:  3.1  THE ADVANCEMENT OF EDUCATION FOR THE BENEFIT OF THE PUBLIC BY:  A)  THE DEVELOPMENT AND PROMOTION OF PROGRAMMES OF EDUCATION FOR STUDENTS AT DIFFERENT LEVELS WITHIN SCHOOLS (PRIMARY, MIDDLE AND UPPER SECONDARY LEVELS OR SUCH OTHER LEVELS AS MAY BY RELEVANT OVERSEAS) FOR ADOPTION BY AUTHORISED SCHOOLS IN ALL COUNTRIES;  B)  THE DEVELOPMENT, ADMINISTRATION AND PROMOTION OF AN INTERNATIONAL EXAMINATION FOR AUTHORISED SCHOOLS GIVING ACCESS TO HIGHER EDUCATION IN ALL COUNTRIES; AND  C)  SUCH OTHER MEANS AS THE TRUSTEES OF THE CHARITY MAY DETERMINE; AND  3.2  SUCH OTHER EXCLUSIVELY CHARITABLE PURPOSES AS THE TRUSTEES MAY IN THEIR ABSOLUTE DISCRETION DETERMINE.",CCEW,16715100,15838400,,Top charities,http://www.ibo.org,6553433,,B29
GB-CHC-1126808,1126808,AL-KHAIR FOUNDATION,CR0 6BE,True,,The main objectives are to advance the education of young people and adults in the UK and implement charitable projects in key countries improving the quality of life and sustainability.,"3.1  THE ADVANCEMENT OF THE FAITH AND RELIGIOUS PRACTICE OF ISLAM.  4.  THE ADVANCEMENT OF EDUCATION FOR THE PUBLIC BENEFIT BY:  A)  THE PROVISION AND CONDUCT OF A SCHOOL OR SCHOOLS IN THE UK AND OVERSEAS;  B)  THE PROVISION OF EDUCATIONAL MATERIALS OR SERVICES  C)  SUCH OTHER MEANS AS THE TRUSTEES SHALL DETERMINE.  5)  TO PROVIDE OR ASSIST IN THE PROVISION OF FACILITIES IN THE INTEREST OF SOCIAL WELFARE FOR RECREATION OR OTHER LEISURE TIME OCCUPATION OF INDIVIDUALS WHO HAVE NEED OF SUCH FACILITIES BY REASON OF THEIR YOUTH, AGE INFIRMITY OR DISABILITY, FINANCIAL HARDSHIP OR SOCIAL CIRCUMSTANCES WITH THE OBJECT OF IMPROVING THEIR CONDITIONS OF LIFE.  6)  THE PROMOTION OF RELIGIOUS HARMONY FOR THE BENEFIT OF THE PUBLIC BY:  A)  EDUCATION THE PUBLIC IN DIFFERENT RELIGIOUS BELIEFS INCLUDING AN AWARENESS OF THEIR DISTINCTIVE FEATURES AND THEIR COMMON GROUND TO PROMOTE GOOD RELATIONS BETWEEN PERSONS OF DIFFERENT FAITHS;  B)  PROMOTING KNOWLEDGE AND MUTUAL UNDERSTANDING AND RESPECT OF THE BELIEFSAND PRACTICES OF DIFFERENT RELIGIOUS FAITHS., NORTHUMBERLAND.  7)  THE RELIEF OF FINANCIAL NEED AND SUFFERING AMONG VICTIMS OF NATURAL OR OTHER KINDS OF DISASTER IN THE FORM OF MONEY OR OTHER MEANS DEEMED SUITABLE FOR PERSONS, BODIES, ORGANISATIONS AND COUNTRIES AFFECTED.  8)  THE ADVANCEMENT OF SUCH OTHER CHARITABLE OBJECTS FOR THE PUBLIC BENEFIT AS THE TRUSTEE MAY FROM TIME TO TIME THINK FIT.",CCEW,20806148,23439070,,Top charities,http://www.alkhair.org,4819971,,B13
GB-CHC-1126980,1126980,THE KING'S FUND,W1G 0AN,True,,"The King's Fund is an independent charity working to improve health and health care in England. We help to shape policy and practice through research and analysis; develop individuals, teams and organisations; promote understanding of the health and social care system; and bring people together to learn, share knowledge and debate. Our vision is that the best possible care is available to all.","THE PROMOTION OF HEALTH  AND THE ALLEVIATION OF SICKNESS FOR THE BENEFIT OF THE PUBLIC, BY WORKING WITH AND FOR HEALTHCARE ORGANISATIONS, PROVIDED THAT SUCH WORK WILL CONFER BENEFIT, WHETHER DIRECTLY OF INDIRECTLY, UPON HEALTHCARE IN LONDON.",CCEW,12061000,16809000,,Top charities,http://www.kingsfund.org.uk,RC000826,,C11
GB-CHC-1127049,1127049,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP,EC3N 2EX,True,2008-04-12,"HQIP aims to improve health outcomes by enabling those who commission, deliver and receive healthcare to measure and improve healthcare services. HQIP works in partnership with patients and healthcare professionals to influence and improve healthcare practice. We commission, manage and develop the national clinical audit and patient outcomes programme on behalf of NHS England.",TO PROTECT AND PRESERVE PUBLIC HEALTH AND WELFARE BY PROMOTING AND SUPPORTING IMPROVEMENTS IN THE QUALITY OF HEALTH AND SOCIAL CARE SERVICES BY EXCLUSIVELY CHARITABLE MEANS,CCEW,21090243,21877118,,Top charities,http://www.hqip.org.uk,6498947,,C11
GB-CHC-1127209,1127209,THE JOHN TOWNSEND TRUST,CT9 1NB,True,,"Our mission is to educate and care for d/Deaf children and young people or young people with communication difficulties, who may have additional needs, for a positive future within work and their communities, preparing them for a positive future. We provide education, care, therapy, medical support, independence training and residential care","1A TO EDUCATE AND CARE FOR PERSONS WHO ARE DEAF OR WHO HAVE DIFFICULTIES IN COMMUNICATING WITH OTHERS (INCLUDING SUCH PERSONS WHO ARE ALSO DISADVANTAGED IN OTHER WAYS) AND WHO HAVE NEED OF EDUCATION AND CARE BY VIRTUE OF THEIR DISADVANTAGES AND DIFFICULTIES;  1B TO PREPARE SUCH PERSONS FOR LIVING, AND TO ASSIST THEM TO LIVE, WITHIN THE COMMUNITY;  1C TO RELIEVE AND ASSIST SUCH PERSONS WHO REQUIRE PROLONGED CARE BY SUCH MEANS AS ARE THOUGHT FIT WHICH MAY INCLUDE THE PROVISION OF FACILITIES FOR RECREATION AND OTHER LEISURE-TIME OCCUPATION WITH THE OBJECT OF IMPROVING CONDITIONS OF LIFE FOR THEM;  1D TO MAKE GRANTS TO SUCH PERSONS OR ASSIST OTHER CHARITIES (INCLUDING ROYAL SCHOOL FOR DEAF CHILDREN MARGATE THE TRUSTEE) IN FURTHERANCE OF THE ABOVEOBJECTS OR ANY OF THEM;  1E TO RELIEVE AND ASSIST SUCH PERSONS WHO ARE IN CONDITIONS OF NEED, HARDSHIP OR DISTRESS;  IN EACH CASE GIVING PREFERENCE:  FIRST TO CHILDREN AND YOUNG PERSONS UNDER THE AGE OF 18; AND SECONDLY TO YOUNG PERSONS UNDER THE AGEOF 25.  2 TO EDUCATE THE PUBLIC AS TO THE NEEDS OF SUCH PERSONS AND TO TRAIN THOSE WHO ARE INTERESTED TO COMMUNICATE WITH THEM.  3 TO TRAIN INTERESTED MEMBERS OF THE PUBLIC TO EDUCATE AND CARE FOR SUCH PERSONS.",CCEW,13712111,13315390,,Top charities,http://www.johntownsendtrust.org.uk,6769267,,D13
GB-CHC-1127255,1127255,THE PRINCE OF WALES'S CHARITABLE FOUNDATION,SW1A 1BA,True,,"The purpose of The Prince of Wales's Charitable Foundation is to apply available funds for the benefit of such charitable bodies or for other such charitable purposes as the trustees shall think fit. The Foundation aims to provide benefit to communities in the UK and across the world, through grant giving as well as through initiatives run by the Foundation from time to time.",THE OBJECTS OF THE CHARITY ARE SUCH CHARITABLE PURPOSE OR PURPOSES AS THE TRUSTEES SHALL IN THEIR ABSOLUTE DISCRETION FROM TIME TO TIME THINK FIT.,CCEW,14802000,13419000,,Top charities,http://www.pwcf.org.uk,6777589,,H10
GB-CHC-1127488,1127488,RESTLESS DEVELOPMENT,SE1 7RL,True,,"RESTLESS DEVELOPMENT is an international non-governmental organisation with a mission to ""place young people at the forefront of development"". It has been operating since 1985 under charity no. 292492. On 1 October 2009 it incorporated as a company limited by guarantee and therefore began operating under the charity no. above. Please refer to charity no. 292492 for accounting history.",A) THE RELIEF OF POVERTY AND THE IMPROVEMENT OF THE CONDITIONS OF LIFE IN DISADVANTAGED COMMUNITIES AND COUNTRIES IN THE UNITED KINGDOM AND ELSEWHERE  B) THE ADVANCEMENT OF EDUCATION AND LEARNING BOTH IN THE UNITED KINGDOM AND ELSEWHERE  C) THE PROVISION OF EDUCATION MEDICAL CARE AND TREATMENT OF PEOPLE IN NEED OVERSEAS,CCEW,12459000,12447000,,Top charities,http://www.restlessdevelopment.org,6741123,,G30
GB-CHC-1127633,1127633,BRITAIN YEARLY MEETING OF THE RELIGIOUS SOCIETY OF FRIENDS (QUAKERS),NW1 2BJ,True,,Sustaining our church and faith; Supporting Quaker meetings; Promoting Quakerism; Witness through Action.,THE OBJECT OF BRITAIN YEARLY MEETING IS THE FURTHERANCE OF THE GENERAL RELIGIOUS AND CHARITABLE PURPOSES OF THE RELIGIOUS SOCIETY OF FRIENDS (QUAKERS) IN BRITAIN AND BEYOND.,CCEW,12190000,12747000,,Top charities,http://www.quaker.org.uk,,,I10
GB-CHC-1127929,1127929,STONYHURST,BB7 9PZ,True,2009-05-02,The activities of the charity are to; A - Advance the Roman Catholic Religion and B - Advance Education By the conduct of one or more Roman Catholic schools in the charism of the Society of Jesus and by ancillary religious and educational activities for the benefit of the community at large.,"THE OBJECTS OF THE CHARITY ARE TO:  (A) ADVANCE THE ROMAN CATHOLIC RELIGION; AND  (B) ADVANCE EDUCATION;  BY THE CONDUCT OF ONE OR MORE ROMAN CATHOLIC SCHOOLS IN THE CHARISM OF THE  SOCIETY OF JESUS AND BY ANCILLARY RELIGIOUS AND EDUCATIONAL ACTIVITIES FOR THE  BENEFIT OF THE COMMUNITY AT LARGE (""THE OBJECTS"")",CCEW,17789887,20790868,,Top charities,http://www.stonyhurst.ac.uk,6632303,,B13
GB-CHC-1128090,1128090,THE OUTWARD BOUND TRUST,CA10 2HX,True,,"The Outward Bound Trust unlocks the potential of young people through discovery and adventure in the wild.  It runs courses at residential centres in the Lake District, North Wales and the Highlands, translating experiences in the mountains, sea, lakes and rivers into lessons for life.  A bursary programme ensures courses are open to all young people regardless of their financial circumstances.",THE PERSONAL DEVELOPMENT OF YOUNG PEOPLE BY EDUCATION AND INSTRUCTION THROUGH PARTICIPATION IN A WIDE RANGE OF ACTIVITIES WITH SPECIAL EMPHASIS ON PHYSICAL ENDEAVOUR IN THE OUTDOORS.,CCEW,16179251,16129045,,Top charities,http://www.outwardbound.org.uk,6748835,,B31
GB-CHC-1128267,1128267,AGE UK,WC1H 9NA,True,,"Age UK aims to create a world where older people can live their lives free from poverty, isolation and neglect.  It raises awareness of issues affecting older people in the UK and overseas, researches and campaigns for changes in policy and practice, and offers practical support to disadvantaged older people.  It is funded by individuals, companies and trusts.","1 PREVENTING OR RELIEVING THE POVERTY OF OLDER PEOPLE  2 ADVANCING EDUCATION  3 PREVENTING OR RELIEVING SICKNESS, DISEASE OR SUFFERING IN OLDER PEOPLE (WHETHER EMOTIONAL, MENTAL OR PHYSICAL)  4 PROMOTING EQUALITY AND DIVERSITY  5 PROMOTING THE HUMAN RIGHTS OF OLDER PEOPLE IN ACCORDANCE WITH THE UNIVERSAL DECLARATION OF HUMAN RIGHTS  6 ASSISTING OLDER PEOPLE IN NEED BY REASON OF ILL-HEALTH, DISABILITY, FINANCIAL HARDSHIP, SOCIAL EXCLUSION OR OTHER DISADVANTAGE; AND  7 SUCH OTHER CHARITABLE PURPOSESFOR THE BENEFIT OF OLDER PEOPLE AS THE TRUSTEES FROM TIME TO TIME DECIDE",CCEW,127790000,129058000,,Top charities,http://www.ageuk.org.uk,6825798,BE108;SC101;CA103,D12
GB-CHC-1128341,1128341,PENNY APPEAL,WF1 3BW,True,2009-02-03,"Penny Appeal provides poverty relief across Asia, the Middle East and Africa, with dedicated programmes to help the poor and needy by building wells, caring for orphans, providing nutritious food, delivering emergency aid in response to crisis situations and providing healthcare. Penny Appeal also works in the UK to help homeless people and women who have experienced domestic abuse.",(1) TO PREVENT AND/OR RELIEVE POVERTY BY PROVIDING HUMANITARIAN ASSISTANCE AND OTHER MEANS: TO ADVANCE AND PROMOTE EDUCATION.    (2) THE RELIEF OF FINANCIAL NEED AND SUFFERING AMONG VICTIMS OF NATURAL OR OTHER KINDS OF DISASTER    (3) TO DEVELOP THE CAPACITY AND SKILLS OF MEMBERS OF THE SOCIALLY AND ECONOMICALLY DISADVANTAGED COMMUNITIES.    (4) TO PROMOTE HUMAN RIGHTS    (5) TO PROMOTE SUBSTAINABLE DEVELOPMENT    (6) TO BENEFIT THE RESIDENTS IN LOCALITIES WHICH THE CHARITY CARRIES OUT ITS CHARITABLE OBJECTIVES    (7) TO PROVIDE OR ASSIST IN THE PROVISION FACILITIES IN THE INTEREST OF SOCIAL WELFARE    (8) THE PROMOTION OF RELIGIOUS HARMONY FOR THE PUBLIC BENEFIT    (9) TO PROMOTE SOCIAL INCLUSION    (10) TO HELP YOUNG PEOPLE    (11) TO PROMOTE SUCH OTHER CHARITABLE PURPOSES AS MAY FORM TIME TO TIME BE DETERMINED AND AGREED BY THE TRUSTEES,CCEW,33154376,35123752,,Top charities,http://www.pennyappeal.org,6578382,,G30
GB-CHC-1128437,1128437,IVCC,L3 5QA,True,2009-05-03,The IVCC is a Product Development Partnership (PDP) established as a not for profit company and registered charity to overcome the barriers to innovation in the development of new insecticides for public health vector control and to develop information systems and tools which will enable new and existing pesticides to be used more effectively.,"THE PRESERVATION AND PROTECTION OF GOOD HEALTH AND THE RELIEF OF SICKNESS BY ALLEVIATING  AND PREVENTING THE SPREAD OF ANY TYPE OF TROPICAL DISEASE WHICH IS NOW OR MAY HEREAFTER  BECOME KNOWN IN ANY PART OF THE WORLD WHERE SUCH DISEASE EITHER MANIFESTS ITSELF OR HAS  EFFECTS BY ANY MEANS, AND IN PARTICULAR BUT WITHOUT PREJUDICE TO THE GENERALITY OF THE  FOREGOING BY:  3.1 STIMULATING INDUSTRY AND ACADEMIA TO DISCOVER, DEVELOP AND DELIVER NEW TOOLS TO  BETTER MANAGE INSECTS WHICH TRANSMIT DISEASE AND TO MONITOR AND BETTER DIRECT  THE USE OF THESE TOOLS.  3.2 PROMOTING AND ENCOURAGING THE DISSEMINATION OF NEW SCIENTIFIC INFORMATION.  3.3 ENSURING THE PRODUCTS AND SYSTEMS DEVELOPED ARE ACCESSIBLE TO THOSE IN NEED OF  THEM IN THE DEVELOPING COUNTRIES OF THE WORLD.  3.4 PROMOTING AND CONDUCTING RESEARCH INTO ISSUES CONCERNING PUBLIC HEALTH.",CCEW,39635000,36206000,,Top charities,http://www.ivcc.com,6719882,,K10
GB-CHC-1129187,1129187,TRIDENT REACH THE PEOPLE CHARITY,B23 5TB,True,,"Trident Reach the People Charity is a people first organisation working in partnership to maximise positivity, independence and participation. To support people and communities to exercise choice and control over their own lives and communities; have access to training, education or work-like activities and to live independently and participate as active and equal citizens.","1.TO PROVIDE CARE AND SUPPORT AND RELATED SERVICES FOR THE RELIEF OF THE AGED, THE INFIRM, THE SICK AND OTHERS IN NECESSITOUS CIRCUMSTANCES;    2.TO PROMOTE SOCIAL INCLUSION FOR THE PUBLIC BENEFIT BY PREVENTING PEOPLE FROM BECOMING SOCIALLY EXCLUDED,RELIEVING THE NEEDS OF THOSE PEOPLE WHO ARE SOCIALLY EXCLUDED AND ASSISTING THEM TO INTEGRATE INTO SOCIETY.",CCEW,14158998,13998038,,Top charities,http://www.tridentreach.org.uk,6761385,,F20
GB-CHC-1129239,1129239,THE CHALLENGE NETWORK,SE1 7NQ,True,,"The Challenge designs and delivers programmes that enable people from different backgrounds to connect with each other. For example, our HeadStart programme inspires young people to volunteer in and connect with their communities. Through our work, we are creating a generation of people who are more connected, and more active in our communities and workplaces.","THE CHARITY'S OBJECTS ARE RESTRICTED SPECIFICALLY, IN EACH CASE ONLY FOR THE PUBLIC BENEFIT TO:  (A) ADVANCE IN LIFE AND HELP YOUNG PEOPLE BY DEVELOPING THEIR SKILLS, CAPACITIES AND CAPABILITIES TO ENABLE THEM TO PARTICIPATE IN SOCIETY (AND IN PARTICULAR THEIR LOCAL COMMUNITY) AS INDEPENDENT, MATURE AND RESPONSIBLE INDIVIDUALS IN PARTICULAR BUT NOT EXCLUSIVELY BY PROVIDING EDUCATION, COMMUNITY SERVICE AND OTHER ACTIVITIES.  (B) THE PROMOTION OF EQUALITY AND DIVERSITY FOR THE PUBLIC BENEFIT BY FOR EXAMPLE:  (I) THE ELIMINATION OF DISCRIMINATION INCLUDING, BUT NOT LIMITED, TO ISSUES OF RACE, GENDER, DISABILITY, SEXUAL ORIENTATION, RELIGION, AGE, SOCIOECONOMIC STATUS;  (II) ADVANCING EDUCATION AND RAISING AWARENESS IN EQUALITY AND DIVERSITY;(III) PROMOTING ACTIVITIES TO FOSTER UNDERSTANDING BETWEEN PEOPLE FROM DIVERSE BACKGROUNDS;  (IV) CONDUCTING OR COMMISSIONING RESEARCH ON EQUALITY AND DIVERSITY ISSUES AND PUBLISHING RESULTS TO THE PUBLIC;  (V) CULTIVATING A SENTIMENT IN FAVOUR OFEQUALITY AND DIVERSITY.",CCEW,69810000,70498000,,Top charities,http://www.the-challenge.org,6845451,,B31
GB-CHC-1129348,1129348,Northwick Park Institute for Medical Research T/A The Griffin Institute,HA1 3UJ,True,,NPIMR's mission is to perform high quality research in biological and life sciences which will lead to rapid improvements in patient care. NPIMR's key strategic aims are to carry out research in: Cardiovascular Diseases; Vascular Biology; Proteomics; Tissue Engineering and Wound Healing; and Bowel Disorders.,THE ADVANCEMENT OF EDUCATION AND THE PRESERVATION AND PROTECTION OF THE HEALTH OF THE PUBLIC BY THE PROMOTION OF MEDICAL RESEARCH INTO AND EDUCATION IN AREAS OF MEDICAL SCIENCE AND THE PUBLICATION OF THE USEFUL RESULTS THEREOF.,CCEW,10299827,4053548,,Top charities,http://www.griffininstitute.org.uk,3445616,,K10
